step,loss_mse,mae,ssim,alive_count,mean_alpha
0,0.083762988448143,0.10144894570112228,0.71622634,1,0.00019290123600512743
1,0.08344931900501251,0.10123687237501144,0.7163894,4,0.00048074821825139225
2,0.08270683139562607,0.10062263906002045,0.7168932,14,0.0013178219087421894
3,0.08214777708053589,0.10019233822822571,0.71717125,19,0.0019221075344830751
4,0.08127444982528687,0.09944818168878555,0.7174592,29,0.0030465321615338326
5,0.08009348809719086,0.09848034381866455,0.7180798,41,0.004561990965157747
6,0.0786472037434578,0.09729421883821487,0.7183137,61,0.006474525202065706
7,0.07683368772268295,0.09577856212854385,0.7189145,81,0.00920052733272314
8,0.07557892799377441,0.09467247128486633,0.7189548,94,0.01151616033166647
9,0.0739186555147171,0.09315037727355957,0.719218,112,0.01487651001662016
10,0.07253583520650864,0.0919434204697609,0.71939313,129,0.01723354309797287
11,0.07071517407894135,0.0902513712644577,0.7201193,149,0.01995893009006977
12,0.06819957494735718,0.08793535083532333,0.7206942,176,0.023936519399285316
13,0.06577476114034653,0.08572252094745636,0.7219284,200,0.027864137664437294
14,0.06348832696676254,0.08351968228816986,0.7225517,216,0.03184298053383827
15,0.060922812670469284,0.081112802028656,0.7232786,236,0.03577505052089691
16,0.058622654527425766,0.07893097400665283,0.7246599,255,0.03922198340296745
17,0.05626844987273216,0.07661324739456177,0.72628194,278,0.04315932095050812
18,0.05401614308357239,0.0743618980050087,0.72817415,295,0.04678771644830704
19,0.05167553573846817,0.07222013175487518,0.72957444,326,0.05029850825667381
20,0.04891441389918327,0.06953109800815582,0.73236716,349,0.05465429648756981
21,0.046308428049087524,0.06685984879732132,0.73526114,369,0.05843463912606239
22,0.04385135695338249,0.06437157094478607,0.7383398,392,0.06208939105272293
23,0.041536830365657806,0.06199247017502785,0.74128187,413,0.06547108292579651
24,0.03942321985960007,0.059767257422208786,0.7447951,427,0.06897125393152237
25,0.03710354119539261,0.057248227298259735,0.7492218,452,0.07262280583381653
26,0.0348295122385025,0.05469806119799614,0.7533301,468,0.07642677426338196
27,0.03264593333005905,0.05239139497280121,0.75812566,491,0.08002296090126038
28,0.030573450028896332,0.05009535700082779,0.76333714,505,0.08332542330026627
29,0.028756706044077873,0.04802238941192627,0.7683592,525,0.08625032007694244
30,0.026740221306681633,0.045848309993743896,0.7744632,545,0.08951830863952637
31,0.024957438930869102,0.04371834546327591,0.78026736,562,0.09292121231555939
32,0.023305749520659447,0.04163900390267372,0.78646576,575,0.09583669155836105
33,0.021780649200081825,0.039750371128320694,0.7919498,588,0.09865722060203552
34,0.020242441445589066,0.03799210488796234,0.79785657,600,0.10135514289140701
35,0.01894148252904415,0.036438778042793274,0.80315274,614,0.10375925898551941
36,0.01768101565539837,0.03474445268511772,0.80915886,622,0.1060471460223198
37,0.016347317025065422,0.033161815255880356,0.815228,635,0.10841020196676254
38,0.015051547437906265,0.03149228170514107,0.8220404,651,0.11068245023488998
39,0.013879002071917057,0.029926253482699394,0.8288906,661,0.11267866939306259
40,0.012638100422918797,0.028278712183237076,0.83673763,673,0.11479608714580536
41,0.011376666836440563,0.02651551365852356,0.84531724,681,0.11699662357568741
42,0.010207386687397957,0.02496861293911934,0.853558,693,0.1188739463686943
43,0.009060553275048733,0.023384420201182365,0.8623752,700,0.12091439217329025
44,0.008026182651519775,0.021822437644004822,0.87131584,710,0.12298107147216797
45,0.007270208094269037,0.02065812610089779,0.8785934,715,0.12446681410074234
46,0.006533750798553228,0.019553646445274353,0.8860952,726,0.12588784098625183
47,0.005726553965359926,0.018349342048168182,0.895183,737,0.12745308876037598
48,0.0050933570601046085,0.017187226563692093,0.90321404,743,0.1289953738451004
49,0.0044037699699401855,0.01605030708014965,0.91184413,751,0.13052769005298615
50,0.00373765267431736,0.014858510345220566,0.92004395,764,0.1321287751197815
51,0.0032232801895588636,0.013827390037477016,0.92706907,767,0.1334099918603897
52,0.0027548405341804028,0.012859062291681767,0.9337454,778,0.13458877801895142
53,0.0023529452737420797,0.011945889331400394,0.9403988,789,0.13560058176517487
54,0.002045517787337303,0.011133052408695221,0.94602,795,0.13646841049194336
55,0.0017674819100648165,0.010416007600724697,0.9513689,802,0.13730576634407043
56,0.0015110980020835996,0.00970400869846344,0.9563143,802,0.1380750983953476
57,0.001311328262090683,0.009100662544369698,0.960166,802,0.13873253762722015
58,0.0011096938978880644,0.008481260389089584,0.9638541,803,0.1393105834722519
59,0.0009651713771745563,0.00796172022819519,0.9669517,803,0.1398533284664154
60,0.0008378461352549493,0.00746938306838274,0.9696903,803,0.14029070734977722
61,0.0007028322434052825,0.006943054497241974,0.9726518,805,0.14084403216838837
62,0.0006187274702824652,0.006530130282044411,0.9748865,806,0.141178697347641
63,0.0005363834789022803,0.006185082718729973,0.9768848,806,0.1414935141801834
64,0.0004584954003803432,0.00581030547618866,0.97882503,807,0.1418575793504715
