step,loss_mse,mae,ssim,alive_count,mean_alpha
0,0.025935914367437363,0.04643649235367775,0.68665737,1,0.00019290123600512743
1,0.025798913091421127,0.04624618589878082,0.6869456,4,0.0006015955004841089
2,0.025552749633789062,0.045981671661138535,0.68780065,11,0.0012653721496462822
3,0.02522103302180767,0.04561000317335129,0.68925214,21,0.002098784316331148
4,0.02494806796312332,0.04524555057287216,0.69090635,28,0.00312946829944849
5,0.02499430812895298,0.04538216441869736,0.69171184,35,0.004595044534653425
6,0.025070663541555405,0.04556364193558693,0.69194996,40,0.005513946525752544
7,0.02487023174762726,0.045356910675764084,0.6925967,48,0.006400095298886299
8,0.024706387892365456,0.0450507253408432,0.69348705,56,0.0072724525816738605
9,0.024488667026162148,0.04477532580494881,0.69420874,65,0.007964747957885265
10,0.024303533136844635,0.04451993480324745,0.6953857,69,0.008675857447087765
11,0.02437417581677437,0.04463891312479973,0.6959449,79,0.010136066004633904
12,0.024226950481534004,0.044459909200668335,0.6978719,92,0.011877162382006645
13,0.024463117122650146,0.04460051655769348,0.698002,107,0.013285624794661999
14,0.02407784014940262,0.044186949729919434,0.7000121,116,0.014410964213311672
15,0.0240139439702034,0.04390229284763336,0.7026922,134,0.01665443927049637
16,0.02337411232292652,0.043286822736263275,0.7085376,149,0.019207138568162918
17,0.02264169603586197,0.04258938506245613,0.7127389,164,0.020551536232233047
18,0.022101959213614464,0.04202704876661301,0.71760935,179,0.022755002602934837
19,0.021419230848550797,0.04126749932765961,0.7238004,189,0.02429463341832161
20,0.02081214264035225,0.04033152014017105,0.7297915,198,0.02650848962366581
21,0.02035144343972206,0.039740387350320816,0.73519087,205,0.028687594458460808
22,0.019857050850987434,0.03899069130420685,0.7408761,217,0.03069179691374302
23,0.01954076997935772,0.03860216215252876,0.7447747,230,0.03269441798329353
24,0.019550586119294167,0.03845171257853508,0.7470117,231,0.03416663035750389
25,0.019599707797169685,0.03866055980324745,0.74811465,252,0.0368078351020813
26,0.019495483487844467,0.03860507905483246,0.7498903,260,0.03888462483882904
27,0.019458873197436333,0.03863166645169258,0.7514074,265,0.040738049894571304
28,0.0194644033908844,0.0387285090982914,0.7522606,274,0.041936829686164856
29,0.01918656751513481,0.03832917660474777,0.7537939,277,0.043095771223306656
30,0.018871428444981575,0.038012657314538956,0.75548047,288,0.04362101852893829
31,0.018689671531319618,0.03781998157501221,0.75669,300,0.04457993805408478
32,0.01844734698534012,0.03749368339776993,0.7581762,303,0.04569849371910095
33,0.01823512464761734,0.037264250218868256,0.7596027,306,0.04657852649688721
34,0.01783403567969799,0.03681431710720062,0.76111126,323,0.047329191118478775
35,0.017328433692455292,0.03618171066045761,0.7638187,328,0.04771486297249794
36,0.016910836100578308,0.03544793650507927,0.7661878,334,0.04805924743413925
37,0.016669100150465965,0.03511136397719383,0.76727784,339,0.048256926238536835
38,0.016208253800868988,0.03437233716249466,0.7699631,343,0.04865383356809616
39,0.01581624336540699,0.03381405770778656,0.7724806,352,0.049274686723947525
40,0.01539787370711565,0.033217452466487885,0.7753411,361,0.050013236701488495
41,0.014877894893288612,0.03254343569278717,0.7788138,378,0.0504666306078434
42,0.014294959604740143,0.031680312007665634,0.78258395,387,0.051100458949804306
43,0.013750748708844185,0.030951829627156258,0.7867217,394,0.051690373569726944
44,0.01313148345798254,0.02998938038945198,0.7914736,403,0.05263625085353851
45,0.012595562264323235,0.029129520058631897,0.7964891,411,0.053406208753585815
46,0.012004167772829533,0.028304055333137512,0.8019287,425,0.054467495530843735
47,0.011230498552322388,0.02728651463985443,0.80936277,452,0.05575859546661377
48,0.010493834502995014,0.026185085996985435,0.81786644,468,0.05706598609685898
49,0.00984102487564087,0.025218645110726357,0.82529825,478,0.0584048293530941
50,0.008972803130745888,0.023904377594590187,0.83628607,488,0.06035095825791359
51,0.008208501152694225,0.022684451192617416,0.846632,502,0.06193345785140991
52,0.007354360073804855,0.0214481633156538,0.85948527,517,0.06388682126998901
53,0.006476322654634714,0.020106058567762375,0.8731258,530,0.06577634811401367
